Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC25-SERIES.jpg,493-3307-ND,JJC0E396MELA,Nichicon,CAP 39F 20% 2.5V THROUGH HOLE,0,0,"7.74468","0","250","Bulk","EVerCAP® JC","Not For New Designs","39F","±20%","2.5V","80 mOhm @ 1kHz","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.984"" Dia (25.00mm)","1.260"" (32.00mm)","-25°C ~ 60°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf,-,HB1030-2R5106-1-ND,HB1030-2R5106-1,Eaton,"CAP 10F -10%, +30% 2.5V T/HOLE",0,0,"7.92000","0","100","Bulk","PowerStor HB","Active","10F","-10%, +30%","2.5V","60 mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.220"" (31.00mm)","-25°C ~ 70°C"
-,-,P1020-5R0474-2-ND,P1020-5R0474-2,Eaton,"CAP AERO 0.47F,P S ERIES",0,0,"7.93600","0","100","-","-","Active","-","-","-","-","-","-","-","-","-","-","-","-"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC30-SERIES.jpg,493-3303-ND,JJC0E276MELB,Nichicon,CAP 27F 20% 2.5V THROUGH HOLE,0,0,"7.99440","0","200","Bulk","EVerCAP® JC","Active","27F","±20%","2.5V","90 mOhm","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.181"" Dia (30.00mm)","0.866"" (22.00mm)","-25°C ~ 60°C"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/photos/Nichicon%20Photos/JJC0E476MELZ.JPG,493-3309-ND,JJC0E476MELZ,Nichicon,CAP 47F 20% 2.5V THROUGH HOLE,0,0,"7.99444","0","250","Bulk","EVerCAP® JC","Not For New Designs","47F","±20%","2.5V","70 mOhm @ 1kHz","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.654"" (42.00mm)","-25°C ~ 60°C"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC35-SERIES.jpg,493-3305-ND,JJC0E336MELC,Nichicon,CAP 33F 20% 2.5V THROUGH HOLE,0,0,"8.03010","0","200","Bulk","EVerCAP® JC","Active","33F","±20%","2.5V","80 mOhm","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.378"" Dia (35.00mm)","0.866"" (22.00mm)","-25°C ~ 60°C"
-,-,PHV-5R4H505-2-ND,PHV-5R4H505-2,Eaton,"CAP, 5.0F, 5.4V, PHV, WITH CABLE",0,0,"8.17500","0","100","-","-","Active","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691263E3-ND,MAL219691263E3,Vishay BC Components,CAP ALUM 15F 4.2V SNAP,0,0,"8.19150","0","40","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","4.2V","1.8 Ohm @ 1kHz","1000 Hrs @ 85°C","SMD (SMT) Tabs","User Defined","Coin","-","1.417"" L x 0.571"" W (36.00mm x 14.50mm)","0.138"" (3.50mm)","-20°C ~ 85°C"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC25-SERIES.jpg,493-3310-ND,JJC0E476MELA,Nichicon,CAP 47F 20% 2.5V THROUGH HOLE,0,0,"8.24432","0","250","Bulk","EVerCAP® JC","Not For New Designs","47F","±20%","2.5V","70 mOhm @ 1kHz","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.984"" Dia (25.00mm)","1.457"" (37.00mm)","-25°C ~ 60°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DER%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_2-lead_snapin.jpg,107DER2R5SBG-ND,107DER2R5SBG,Illinois Capacitor,"CAP 100F -20%, +50% 2.5V T/H",0,0,"8.29530","0","800","Bulk","DER","Active","100F","-20%, +50%","2.5V","25 mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.831"" (46.50mm)","-25°C ~ 70°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691125E3-ND,MAL219691125E3,Vishay BC Components,CAP ALUM 4F 7.0V SNAP,0,0,"8.41517","0","60","Tray","ENYCAP™ 196HVC","Active","4F","-20%, +80%","7V","12.5 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.472"" (12.00mm)","0.276"" Dia x 0.492"" L (7.00mm x 12.50mm)","-","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DZN_Seres_Rev_2013_2014E.PDF,-,DZN-2R7D106K8T-ND,DZN-2R7D106K8T,Elna America,CAP 10F -20% +80% 2.7V T/H,0,0,"8.47500","0","100","Bulk","DZN","Active","10F","-20%, +80%","2.7V","100 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.457"" (37.00mm)","-25°C ~ 70°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691105E3-ND,MAL219691105E3,Vishay BC Components,CAP ALUM 4F 7.0V SNAP,0,0,"8.50750","0","84","Tray","ENYCAP™ 196HVC","Active","4F","-20%, +80%","7V","12.5 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Vertical","0.295"" (7.50mm)","0.276"" Dia (7.00mm)","0.492"" (12.50mm)","-20°C ~ 70°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691115E3-ND,MAL219691115E3,Vishay BC Components,CAP ALUM 4F 7.0V SNAP,0,0,"8.50750","0","60","Tray","ENYCAP™ 196HVC","Active","4F","-20%, +80%","7V","12.5 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.472"" (12.00mm)","0.276"" Dia x 0.492"" L (7.00mm x 12.50mm)","-","-20°C ~ 70°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691154E3-ND,MAL219691154E3,Vishay BC Components,CAP ALUM 4F 5.6V SMD,0,0,"8.55171","0","70","Tray","ENYCAP™ 196HVC","Active","4F","-20%, +80%","5.6V","10 Ohm @ 1kHz","1000 Hrs @ 85°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals Same Side","-","0.551"" L x 0.551"" W (14.00mm x 14.00mm)","0.150"" (3.80mm)","-20°C ~ 70°C"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC35-SERIES.jpg,493-3308-ND,JJC0E396MELC,Nichicon,CAP 39F 20% 2.5V THROUGH HOLE,0,0,"8.56545","0","200","Bulk","EVerCAP® JC","Active","39F","±20%","2.5V","80 mOhm","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.378"" Dia (35.00mm)","0.866"" (22.00mm)","-25°C ~ 60°C"
http://datasheets.avx.com/AVX-SCC.pdf,-,SCCY62B307VSB-ND,SCCY62B307VSB,AVX Corporation,CAPACITOR 300F 2.7V T/H,0,0,"8.70400","0","50","Bulk","SCC","Active","300F","-5%, +25%","2.7V","6 mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Solder Lug","0.866"" (22.00mm)","1.378"" Dia (35.00mm)","2.520"" (64.00mm)","-40°C ~ 65°C"
-,-,PHV-5R4H505-3-ND,PHV-5R4H505-3,Eaton,"PHV SERIES CAP,5.4V, 5F, WITH CA",0,0,"8.72000","0","50","-","-","Active","-","-","-","-","-","-","-","-","-","-","-","-"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC25-SERIES.jpg,493-3311-ND,JJC0E566MELA,Nichicon,CAP 56F 20% 2.5V THROUGH HOLE,0,0,"8.74400","0","250","Bulk","EVerCAP® JC","Active","56F","±20%","2.5V","70 mOhm @ 1kHz","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.984"" Dia (25.00mm)","1.654"" (42.00mm)","-25°C ~ 60°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDG0000/ABC0000C77.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_EEC-LF0H105.jpg,P122139-ND,EEC-LF0H105,Panasonic Electronic Components,CAPACITOR 1F -20% +80% 5.5V T/H,2500,0,"8.97000","0","100","Bulk","LF","Last Time Buy","1F","-20%, +80%","5.5V","20 Ohm @ 1kHz","6000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-40°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691205E3-ND,MAL219691205E3,Vishay BC Components,CAP ALUM 15F 7.0V SMD,0,0,"9.05333","0","90","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","7V","3 Ohm @ 1kHz","1000 Hrs @ 85°C","SMD (SMT) Tabs","Surface Mount","Coin, Stacked Vertical","0.492"" (12.50mm)","0.472"" Dia (12.00mm)","0.492"" (12.50mm)","-20°C ~ 85°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCR%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_2-lead_snapin.jpg,227DCR2R3SNI-ND,227DCR2R3SNI,Illinois Capacitor,"CAP 220F -20%, +50% 2.3V T/H",0,0,"9.31000","0","600","Bulk","DCR","Active","220F","-20%, +50%","2.3V","25 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.929"" (49.00mm)","-25°C ~ 70°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691254E3-ND,MAL219691254E3,Vishay BC Components,CAP ALUM 15F 5.6V SMD,0,0,"9.55400","0","35","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","5.6V","2.4 Ohm @ 1kHz","1000 Hrs @ 85°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals Same Side","-","0.945"" L x 0.945"" W (24.00mm x 24.00mm)","0.150"" (3.80mm)","-20°C ~ 85°C"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC30-SERIES.jpg,493-3312-ND,JJC0E566MELB,Nichicon,CAP 56F 20% 2.5V THROUGH HOLE,0,0,"9.63615","0","200","Bulk","EVerCAP® JC","Active","56F","±20%","2.5V","70 mOhm @ 1kHz","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.181"" Dia (30.00mm)","1.260"" (32.00mm)","-25°C ~ 60°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691225E3-ND,MAL219691225E3,Vishay BC Components,CAP ALUM 15F 7.0V SNAP,0,0,"9.71975","0","40","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","7V","3 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.528"" (13.40mm)","0.472"" Dia x 0.492"" L (12.00mm x 12.50mm)","-","-20°C ~ 85°C"
http://datasheets.avx.com/AVX-SCC.pdf,//media.digikey.com/Photos/AVX%20Photos/SCC-Series_Solder-Lug.jpg,SCCY62V307VSB-ND,SCCY62V307VSB,AVX Corporation,CAPACITOR 300F 2.7V SOLDER LUG,0,0,"9.79200","0","40","Bulk","SCC","Active","300F","-5%, +25%","2.7V","-","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Solder Lug","0.886"" (22.50mm)","1.378"" Dia (35.00mm)","2.520"" (64.00mm)","-40°C ~ 65°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691215E3-ND,MAL219691215E3,Vishay BC Components,CAP ALUM 15F 7.0V SNAP,0,0,"9.82925","0","40","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","7V","3 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.512"" (13.00mm)","0.472"" Dia x 0.492"" L (12.00mm x 12.50mm)","-","-20°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691206E3-ND,MAL219691206E3,Vishay BC Components,CAP ALUM 15F 8.4V SNAP,0,0,"10.11533","0","90","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","8.4V","3.6 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Vertical","0.492"" (12.50mm)","0.472"" Dia (12.00mm)","0.591"" (15.00mm)","-20°C ~ 85°C"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC25-SERIES.jpg,493-3314-ND,JJC0E826MELA,Nichicon,CAP 82F 20% 2.5V THROUGH HOLE,0,0,"10.24284","0","250","Bulk","EVerCAP® JC","Active","82F","±20%","2.5V","60 mOhm @ 1kHz","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.984"" Dia (25.00mm)","2.047"" (52.00mm)","-25°C ~ 60°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691126E3-ND,MAL219691126E3,Vishay BC Components,CAP ALUM 4F 8.4V SNAP,0,0,"10.25467","0","60","Tray","ENYCAP™ 196HVC","Active","4F","-20%, +80%","8.4V","15 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.571"" (14.50mm)","0.276"" Dia x 0.591"" L (7.00mm x 15.00mm)","-","-20°C ~ 70°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691264E3-ND,MAL219691264E3,Vishay BC Components,CAP ALUM 15F 5.6V SNAP,0,0,"10.34650","0","20","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","5.6V","2.4 Ohm @ 1kHz","1000 Hrs @ 85°C","SMD (SMT) Tabs","User Defined","Coin","-","1.890"" L x 0.571"" W (48.00mm x 14.50mm)","0.138"" (3.50mm)","-20°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691106E3-ND,MAL219691106E3,Vishay BC Components,CAP ALUM 4F 8.4V SNAP,0,0,"10.34714","0","84","Tray","ENYCAP™ 196HVC","Active","4F","-20%, +80%","8.4V","15 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Vertical","0.295"" (7.50mm)","0.276"" Dia (7.00mm)","0.591"" (15.00mm)","-20°C ~ 70°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691116E3-ND,MAL219691116E3,Vishay BC Components,CAP ALUM 4F 8.4V SNAP,0,0,"10.34717","0","60","Tray","ENYCAP™ 196HVC","Active","4F","-20%, +80%","8.4V","15 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.571"" (14.50mm)","0.276"" Dia x 0.591"" L (7.00mm x 15.00mm)","-","-20°C ~ 70°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_2-lead_snapin.jpg,157DCN2R7M-ND,157DCN2R7M,Illinois Capacitor,CAP 150F 20% 2.7V T/H,0,0,"10.64000","0","500","Bulk","DCN","Active","150F","±20%","2.7V","16 mOhm","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.984"" Dia (25.00mm)","2.244"" (57.00mm)","-40°C ~ 60°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219690103E3-ND,MAL219690103E3,Vishay BC Components,CAP ALUM 90F 2.8V SNAP,0,0,"10.86360","0","25","Tray","ENYCAP™ 196HVC","Active","90F","-20%, +80%","2.8V","30 mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Vertical","0.276"" (7.00mm)","1.378"" L x 0.295"" W (35.00mm x 7.50mm)","0.984"" (25.00mm)","-20°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219690113E3-ND,MAL219690113E3,Vishay BC Components,"CAP 90F -20%, +80% 2.8V T/H",0,0,"10.86360","0","25","Bulk","ENYCAP™196HVC","Active","90F","-20%, +80%","2.8V","30 mOhm","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.984"" (25.00mm)","1.378"" L x 0.984"" W (35.00mm x 25.00mm)","0.295"" (7.50mm)","-20°C ~ 85°C"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC30-SERIES.jpg,493-3315-ND,JJC0E826MELB,Nichicon,CAP 82F 20% 2.5V THROUGH HOLE,0,0,"11.24220","0","200","Bulk","EVerCAP® JC","Active","82F","±20%","2.5V","60 mOhm @ 1kHz","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.181"" Dia (30.00mm)","1.654"" (42.00mm)","-25°C ~ 60°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691226E3-ND,MAL219691226E3,Vishay BC Components,CAP ALUM 15F 8.4V SNAP,0,0,"11.27775","0","40","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","8.4V","3.6 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.618"" (15.70mm)","0.472"" Dia x 0.591"" L (12.00mm x 15.00mm)","-","-20°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691216E3-ND,MAL219691216E3,Vishay BC Components,CAP ALUM 15F 8.4V SNAP,0,0,"11.37975","0","40","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","8.4V","3.6 Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.630"" (16.00mm)","0.472"" Dia x 0.591"" L (12.00mm x 15.00mm)","-","-20°C ~ 85°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf,-,HB1245-2R5356-R-ND,HB1245-2R5356-R,Eaton,CAP 35F -10% +30% 2.5V T/H,0,0,"11.55200","0","100","Bulk","PowerStor HB","Active","35F","-10%, +30%","2.5V","-","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","-","-","-","-25°C ~ 70°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691265E3-ND,MAL219691265E3,Vishay BC Components,CAP ALUM 15F 7.0V SNAP,0,0,"11.73850","0","20","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","7V","3.6 Ohm @ 1kHz","1000 Hrs @ 85°C","SMD (SMT) Tabs","User Defined","Coin","-","2.362"" L x 0.571"" W (60.00mm x 14.50mm)","0.138"" (3.50mm)","-20°C ~ 85°C"
http://www.maxwell.com/images/documents/bcseries_ds_1017105-4.pdf,-,BCAP0350E270T13-ND,BCAP0350 E270 T13,Maxwell Technologies Inc.,CAP 350F 2.7V THROUGH HOLE,0,0,"12.52160","0","250","Bulk","BC","Active","350F","-","2.7V","3.2 mOhm","1500 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","-","-","-","-40°C ~ 65°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCR%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_2-lead_snapin.jpg,407DCR2R3SDG-ND,407DCR2R3SDG,Illinois Capacitor,CAPACITOR 400F -20% +50% 2.3V TH,0,0,"12.60000","0","400","-","DCR","Active","400F","-20%, +50%","2.3V","20 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.181"" Dia (30.00mm)","1.850"" (47.00mm)","-25°C ~ 70°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DER%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_2-lead_snapin.jpg,157DER2R5SCP-ND,157DER2R5SCP,Illinois Capacitor,"CAP 150F -20%, +50% 2.5V T/H",0,0,"12.72943","0","600","Bulk","DER","Active","150F","-20%, +50%","2.5V","22 mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.394"" (10.00mm)","0.984"" Dia (25.00mm)","2.224"" (56.50mm)","-25°C ~ 70°C"
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ01CA223ZSB.jpg,478-6269-ND,BZ019A333ZSB,AVX Corporation,CAP 33MF -20% +80% 9V SMD,0,0,"13.18800","0","390","Bulk","BestCap® BZ","Active","33mF","-20%, +80%","9V","250 mOhm","1000 Hrs @ 70°C","SMD (SMT) Tabs","Surface Mount","BZ01, 3 Lead","-","1.102"" L x 0.669"" W (28.00mm x 17.00mm)","0.236"" (6.00mm)","-20°C ~ 70°C"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC30-SERIES.jpg,493-3317-ND,JJC0E127MELB,Nichicon,CAP 120F 20% 2.5V THROUGH HOLE,0,0,"13.38360","0","200","Bulk","EVerCAP® JC","Active","120F","±20%","2.5V","50 mOhm @ 1kHz","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.181"" Dia (30.00mm)","2.047"" (52.00mm)","-25°C ~ 60°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_2-lead_snapin.jpg,407DCN2R7K-ND,407DCN2R7K,Illinois Capacitor,CAP 400F 10% 2.7V T/H,0,0,"13.50000","0","240","Bulk","DCN","Active","400F","±10%","2.7V","-","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.886"" (22.50mm)","1.378"" Dia (35.00mm)","2.441"" (62.00mm)","-40°C ~ 60°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219691266E3-ND,MAL219691266E3,Vishay BC Components,CAP ALUM 15F 8.4V SNAP,0,0,"13.92300","0","20","Tray","ENYCAP™ 196HVC","Active","15F","-20%, +80%","8.4V","4.8 Ohm @ 1kHz","1000 Hrs @ 85°C","SMD (SMT) Tabs","User Defined","Coin","-","2.835"" L x 0.571"" W (72.00mm x 14.50mm)","0.138"" (3.50mm)","-20°C ~ 85°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219690111E3-ND,MAL219690111E3,Vishay BC Components,"CAP 90F -20%, +80% 4.2V T/H",0,0,"13.96880","0","25","Bulk","ENYCAP™196HVC","Active","90F","-20%, +80%","4.2V","40 mOhm","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.984"" (25.00mm)","1.378"" L x 0.984"" W (35.00mm x 25.00mm)","0.394"" (10.00mm)","-20°C ~ 85°C"
-,-,P1840-4R5306-1-ND,P1840-4R5306-1,Eaton,"SUPER CAP ASSEMBLY, 2X HB1840, 9",0,0,"14.64500","0","100","-","-","Active","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e_p230-231.pdf,//media.digikey.com/photos/Elna%20America%20Photos/MFG_DZ%20SERIES%20radial.jpg,DZ-2R5D306K9T-ND,DZ-2R5D306K9T,Elna America,CAP 30F -20% +80% 2.5V T/H,0,0,"15.22500","0","100","Bulk","DZ","Active","30F","-20%, +80%","2.5V","200 mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCC-LE.pdf,-,SCCY71B407SLBLE-ND,SCCY71B407SLBLE,AVX Corporation,CAPACITOR 400F 2.7V T/H,0,0,"16.20000","0","40","Bulk","SCC LE","Active","400F","-10%, +30%","2.7V","1.8 mOhm @ 1kHz","1000 Hrs @ 60°C","Weld Stud","Chassis Mount","Radial, Can","-","1.378"" Dia (35.00mm)","2.874"" (73.00mm)","-40°C ~ 65°C"
http://www.vishay.com/docs/28409/196hvc.pdf,-,MAL219690112E3-ND,MAL219690112E3,Vishay BC Components,"CAP 90F -20%, +80% 5.6V T/H",0,0,"18.10640","0","25","Bulk","ENYCAP™196HVC","Active","90F","-20%, +80%","5.6V","60 mOhm","1000 Hrs @ 85°C","PC Pins","Through Hole","Coin, Stacked Horizontal","0.984"" (25.00mm)","1.378"" L x 0.984"" W (35.00mm x 25.00mm)","0.591"" (15.00mm)","-20°C ~ 85°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DER%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_2-lead_snapin.jpg,207DER2R5SDH-ND,207DER2R5SDH,Illinois Capacitor,"CAP 200F -20%, +50% 2.5V T/H",0,0,"18.21555","0","400","Bulk","DER","Active","200F","-20%, +50%","2.5V","20 mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.181"" Dia (30.00mm)","2.028"" (51.50mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Illinois%20Cap/807DCR2R3S4EK_Spec.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_2-lead_snapin.jpg,807DCR2R3S4EK-ND,807DCR2R3S4EK,Illinois Capacitor,"CAP 800F -20%, +50% 2.3V TH",0,0,"20.27100","0","240","Bulk","DCR","Active","800F","-20%, +50%","2.3V","10 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can - Snap-In - 4 Lead","0.886"" (22.50mm)","1.378"" Dia (35.00mm)","2.835"" (72.00mm)","-25°C ~ 70°C"
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC35-SERIES.jpg,JJC0E207MELC-ND,JJC0E207MELC,Nichicon,CAP 200UF 2.5V 20%,0,0,"20.39250","0","200","Bulk","EVerCAP® JC","Active","200F","±20%","2.5V","30 mOhm @ 1kHz","2000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.378"" Dia (35.00mm)","2.047"" (52.00mm)","-25°C ~ 60°C"
